kolesa_id,body_type,img_filename,target
221767663,Кроссовер,221767663.webp,1
222093132,Седан,222093132.webp,0
218748834,Седан,218748834.webp,0
220502934,Седан,220502934.webp,0
212378673,Седан,212378673.webp,0
221148601,Седан,221148601.webp,0
221818666,Кроссовер,221818666.webp,1
221975033,Седан,221975033.webp,0
217935232,Внедорожник,217935232.webp,1
222590872,Кроссовер,222590872.webp,1
222276668,Кроссовер,222276668.webp,1
222469011,Кроссовер,222469011.webp,1
221032182,Седан,221032182.webp,0
212492431,Седан,212492431.webp,0
210672842,Седан,210672842.webp,0
221197600,Седан,221197600.webp,0
222582959,Седан,222582959.webp,0
215025625,Седан,215025625.webp,0
222309448,Седан,222309448.webp,0
210961853,Кроссовер,210961853.webp,1
222234956,Кроссовер,222234956.webp,1
214276557,Седан,214276557.webp,0
222107847,Седан,222107847.webp,0
222295030,Седан,222295030.webp,0
222586152,Седан,222586152.webp,0
222417801,Кроссовер,222417801.webp,1
222461333,Седан,222461333.webp,0
221260905,Седан,221260905.webp,0
222232998,Седан,222232998.webp,0
221195576,Седан,221195576.webp,0
221300581,Седан,221300581.webp,0
221793233,Кроссовер,221793233.webp,1
221264264,Седан,221264264.webp,0
221769466,Седан,221769466.webp,0
222364892,Кроссовер,222364892.webp,1
219718218,Кроссовер,219718218.webp,1
218831309,Кроссовер,218831309.webp,1
218711891,Седан,218711891.webp,0
220223444,Кроссовер,220223444.webp,1
221370578,Кроссовер,221370578.webp,1
220609739,Кроссовер,220609739.webp,1
169474389,Кроссовер,169474389.webp,1
222060164,Кроссовер,222060164.webp,1
219031800,Седан,219031800.webp,0
221171555,Седан,221171555.webp,0
221157984,Седан,221157984.webp,0
218894270,Седан,218894270.webp,0
217199756,Седан,217199756.webp,0
222360343,Седан,222360343.webp,0
220249402,Седан,220249402.webp,0
220650048,Кроссовер,220650048.webp,1
173737608,Седан,173737608.webp,0
220594370,Кроссовер,220594370.webp,1
222541975,Седан,222541975.webp,0
221176431,Седан,221176431.webp,0
222356407,Седан,222356407.webp,0
183017662,Кроссовер,183017662.webp,1
221973318,Кроссовер,221973318.webp,1
218944359,Седан,218944359.webp,0
218033503,Кроссовер,218033503.webp,1
221952867,Кроссовер,221952867.webp,1
219718664,Кроссовер,219718664.webp,1
221859816,Кроссовер,221859816.webp,1
222284948,Седан,222284948.webp,0
193885910,Седан,193885910.webp,0
222447817,Кроссовер,222447817.webp,1
216106903,Седан,216106903.webp,0
222389811,Седан,222389811.webp,0
215117523,Кроссовер,215117523.webp,1
221324235,Седан,221324235.webp,0
208552979,Седан,208552979.webp,0
217076296,Седан,217076296.webp,0
180301808,Седан,180301808.webp,0
219616740,Кроссовер,219616740.webp,1
218961033,Седан,218961033.webp,0
219372368,Седан,219372368.webp,0
219408248,Седан,219408248.webp,0
201970723,Кроссовер,201970723.webp,1
199181954,Седан,199181954.webp,0
206352133,Седан,206352133.webp,0
220860064,Седан,220860064.webp,0
211259723,Седан,211259723.webp,0
222427785,Седан,222427785.webp,0
218938616,Внедорожник,218938616.webp,1
222103462,Седан,222103462.webp,0
219446405,Седан,219446405.webp,0
221851759,Седан,221851759.webp,0
217706534,Кроссовер,217706534.webp,1
205873076,Седан,205873076.webp,0
220368678,Седан,220368678.webp,0
207394307,Седан,207394307.webp,0
219154282,Седан,219154282.webp,0
219870370,Кроссовер,219870370.webp,1
220859615,Седан,220859615.webp,0
214410232,Седан,214410232.webp,0
215622151,Седан,215622151.webp,0
217520338,Седан,217520338.webp,0
220969360,Седан,220969360.webp,0
207225883,Седан,207225883.webp,0
206453261,Седан,206453261.webp,0
206690075,Седан,206690075.webp,0
219156427,Седан,219156427.webp,0
212180995,Седан,212180995.webp,0
215621277,Кроссовер,215621277.webp,1
219454954,Седан,219454954.webp,0
213366343,Седан,213366343.webp,0
216548283,Седан,216548283.webp,0
219349351,Кроссовер,219349351.webp,1
221411789,Седан,221411789.webp,0
206018684,Кроссовер,206018684.webp,1
220997991,Кроссовер,220997991.webp,1
220715068,Седан,220715068.webp,0
207526610,Седан,207526610.webp,0
221664590,Кроссовер,221664590.webp,1
210782993,Седан,210782993.webp,0
209058065,Седан,209058065.webp,0
216875023,Седан,216875023.webp,0
222050007,Седан,222050007.webp,0
211441451,Седан,211441451.webp,0
216430689,Кроссовер,216430689.webp,1
218086002,Седан,218086002.webp,0
221251980,Кроссовер,221251980.webp,1
220534574,Седан,220534574.webp,0
212321730,Седан,212321730.webp,0
221964268,Кроссовер,221964268.webp,1
222045418,Седан,222045418.webp,0
214947120,Кроссовер,214947120.webp,1
212359173,Седан,212359173.webp,0
220999736,Кроссовер,220999736.webp,1
210459859,Седан,210459859.webp,0
217648744,Кроссовер,217648744.webp,1
218535729,Седан,218535729.webp,0
211297862,Кроссовер,211297862.webp,1
206813042,Седан,206813042.webp,0
220716196,Седан,220716196.webp,0
160933963,Седан,160933963.webp,0
221995454,Седан,221995454.webp,0
221173744,Седан,221173744.webp,0
217370799,Кроссовер,217370799.webp,1
205917564,Кроссовер,205917564.webp,1
217246724,Седан,217246724.webp,0
213364730,Седан,213364730.webp,0
219852948,Седан,219852948.webp,0
217030538,Седан,217030538.webp,0
212219544,Кроссовер,212219544.webp,1
220970363,Кроссовер,220970363.webp,1
221364008,Седан,221364008.webp,0
215239892,Седан,215239892.webp,0
217762851,Кроссовер,217762851.webp,1
213208490,Седан,213208490.webp,0
220868117,Кроссовер,220868117.webp,1
216263521,Седан,216263521.webp,0
205207659,Седан,205207659.webp,0
213687633,Седан,213687633.webp,0
218853310,Седан,218853310.webp,0
221426167,Кроссовер,221426167.webp,1
222869492,Седан,222869492.webp,0
222563096,Седан,222563096.webp,0
222200436,Седан,222200436.webp,0
221781630,Кроссовер,221781630.webp,1
209230597,Кроссовер,209230597.webp,1
222576494,Седан,222576494.webp,0
221842720,Кроссовер,221842720.webp,1
221110777,Седан,221110777.webp,0
222198291,Седан,222198291.webp,0
221060455,Кроссовер,221060455.webp,1
221384769,Седан,221384769.webp,0
221665159,Кроссовер,221665159.webp,1
206312621,Седан,206312621.webp,0
219645817,Седан,219645817.webp,0
220237880,Кроссовер,220237880.webp,1
222356415,Седан,222356415.webp,0
219319592,Седан,219319592.webp,0
222375212,Кроссовер,222375212.webp,1
222417577,Седан,222417577.webp,0
218996038,Седан,218996038.webp,0
222196373,Кроссовер,222196373.webp,1
222384415,Кроссовер,222384415.webp,1
222395005,Кроссовер,222395005.webp,1
222774868,Седан,222774868.webp,0
193779188,Кроссовер,193779188.webp,1
222768145,Седан,222768145.webp,0
219737662,Седан,219737662.webp,0
220249480,Седан,220249480.webp,0
221998835,Кроссовер,221998835.webp,1
222772910,Кроссовер,222772910.webp,1
216869313,Седан,216869313.webp,0
220896504,Седан,220896504.webp,0
220317708,Седан,220317708.webp,0
208803027,Кроссовер,208803027.webp,1
222850236,Седан,222850236.webp,0
221798630,Седан,221798630.webp,0
221373953,Седан,221373953.webp,0
221791127,Седан,221791127.webp,0
196796684,Кроссовер,196796684.webp,1
222737399,Седан,222737399.webp,0
222743313,Седан,222743313.webp,0
222742330,Седан,222742330.webp,0
221232559,Кроссовер,221232559.webp,1
222233460,Седан,222233460.webp,0
213363829,Седан,213363829.webp,0
220340047,Кроссовер,220340047.webp,1
218490629,Седан,218490629.webp,0
209924590,Кроссовер,209924590.webp,1
206527975,Седан,206527975.webp,0
222152209,Кроссовер,222152209.webp,1
210302858,Кроссовер,210302858.webp,1
221919109,Седан,221919109.webp,0
220578639,Кроссовер,220578639.webp,1
218896232,Кроссовер,218896232.webp,1
222842969,Седан,222842969.webp,0
217617290,Седан,217617290.webp,0
222844113,Седан,222844113.webp,0
218855116,Седан,218855116.webp,0
222193447,Седан,222193447.webp,0
221486167,Седан,221486167.webp,0
178215657,Кроссовер,178215657.webp,1
217462034,Седан,217462034.webp,0
220583138,Седан,220583138.webp,0
220362274,Седан,220362274.webp,0
222749773,Седан,222749773.webp,0
222759931,Седан,222759931.webp,0
208792503,Седан,208792503.webp,0
222195249,Кроссовер,222195249.webp,1
221695223,Седан,221695223.webp,0
222213789,Седан,222213789.webp,0
222000592,Седан,222000592.webp,0
222683645,Кроссовер,222683645.webp,1
221991829,Седан,221991829.webp,0
222743757,Кроссовер,222743757.webp,1
221686004,Седан,221686004.webp,0
219995777,Седан,219995777.webp,0
217254855,Кроссовер,217254855.webp,1
219333651,Седан,219333651.webp,0
221679935,Седан,221679935.webp,0
220145709,Седан,220145709.webp,0
222755645,Седан,222755645.webp,0
199274506,Седан,199274506.webp,0
220465489,Кроссовер,220465489.webp,1
222770679,Седан,222770679.webp,0
222771942,Седан,222771942.webp,0
222763729,Седан,222763729.webp,0
221335476,Седан,221335476.webp,0
215314825,Кроссовер,215314825.webp,1
219745009,Седан,219745009.webp,0
222643462,Седан,222643462.webp,0
210917181,Седан,210917181.webp,0
221639718,Седан,221639718.webp,0
200823405,Кроссовер,200823405.webp,1
221524295,Седан,221524295.webp,0
222891085,Седан,222891085.webp,0
197762743,Седан,197762743.webp,0
222381750,Седан,222381750.webp,0
216733736,Седан,216733736.webp,0
221522485,Седан,221522485.webp,0
216150359,Кроссовер,216150359.webp,1
222224763,Седан,222224763.webp,0
214168765,Седан,214168765.webp,0
202438398,Кроссовер,202438398.webp,1
222891344,Кроссовер,222891344.webp,1
222890718,Кроссовер,222890718.webp,1
222890193,Седан,222890193.webp,0
221498525,Седан,221498525.webp,0
222889716,Кроссовер,222889716.webp,1
222889732,Седан,222889732.webp,0
222181510,Седан,222181510.webp,0
221390393,Седан,221390393.webp,0
222258549,Седан,222258549.webp,0
188041061,Кроссовер,188041061.webp,1
222427088,Седан,222427088.webp,0
127910896,Кроссовер,127910896.webp,1
221808479,Кроссовер,221808479.webp,1
222100423,Кроссовер,222100423.webp,1
210824516,Седан,210824516.webp,0
221526556,Кроссовер,221526556.webp,1
180391199,Кроссовер,180391199.webp,1
221026911,Кроссовер,221026911.webp,1
221017347,Кроссовер,221017347.webp,1
220053439,Седан,220053439.webp,0
217013269,Кроссовер,217013269.webp,1
216972042,Кроссовер,216972042.webp,1
219348274,Кроссовер,219348274.webp,1
221850333,Седан,221850333.webp,0
217842296,Седан,217842296.webp,0
221188097,Кроссовер,221188097.webp,1
222074779,Кроссовер,222074779.webp,1
220232326,Седан,220232326.webp,0
175176740,Седан,175176740.webp,0
219155398,Кроссовер,219155398.webp,1
221389154,Кроссовер,221389154.webp,1
204208943,Кроссовер,204208943.webp,1
221394321,Внедорожник,221394321.webp,1
211113763,Кроссовер,211113763.webp,1
206170501,Кроссовер,206170501.webp,1
218635271,Внедорожник,218635271.webp,1
209737058,Седан,209737058.webp,0
192020267,Седан,192020267.webp,0
220845694,Кроссовер,220845694.webp,1
198446500,Кроссовер,198446500.webp,1
222245663,Кроссовер,222245663.webp,1
222751094,Седан,222751094.webp,0
222791953,Седан,222791953.webp,0
155989866,Кроссовер,155989866.webp,1
220838279,Седан,220838279.webp,0
222853250,Седан,222853250.webp,0
222483913,Седан,222483913.webp,0
218820921,Внедорожник,218820921.webp,1
221943137,Кроссовер,221943137.webp,1
212698162,Кроссовер,212698162.webp,1
218907266,Кроссовер,218907266.webp,1
217619965,Кроссовер,217619965.webp,1
215974773,Внедорожник,215974773.webp,1
215382160,Кроссовер,215382160.webp,1
175358361,Кроссовер,175358361.webp,1
186081551,Внедорожник,186081551.webp,1
201971380,Внедорожник,201971380.webp,1
219785246,Кроссовер,219785246.webp,1
208235105,Внедорожник,208235105.webp,1
222891950,Кроссовер,222891950.webp,1
214452422,Седан,214452422.webp,0
