kolesa_id,brand,body_type,img_filename,target
210648282,Lexus,Седан,210648282.webp,5
221305451,Lexus,Кроссовер,221305451.webp,5
213301723,Lexus,Седан,213301723.webp,5
221029260,Lexus,Седан,221029260.webp,5
208378158,Lexus,Седан,208378158.webp,5
222199725,Lexus,Внедорожник,222199725.webp,5
167639120,Lexus,Внедорожник,167639120.webp,5
221516831,Lexus,Кроссовер,221516831.webp,5
222358108,Lexus,Седан,222358108.webp,5
219475953,Lexus,Кроссовер,219475953.webp,5
219114137,Lexus,Кроссовер,219114137.webp,5
220888793,Lexus,Седан,220888793.webp,5
218401529,Lexus,Кроссовер,218401529.webp,5
221772068,Lexus,Кроссовер,221772068.webp,5
215812089,Lexus,Кроссовер,215812089.webp,5
222204376,Lexus,Кроссовер,222204376.webp,5
193919038,Lexus,Внедорожник,193919038.webp,5
221923426,Lexus,Седан,221923426.webp,5
221145878,Lexus,Кроссовер,221145878.webp,5
218912137,Lexus,Кроссовер,218912137.webp,5
218623241,Lexus,Кроссовер,218623241.webp,5
219988438,Lexus,Кроссовер,219988438.webp,5
212395627,Lexus,Внедорожник,212395627.webp,5
219774286,Lexus,Седан,219774286.webp,5
222335175,Lexus,Кроссовер,222335175.webp,5
220973895,Lexus,Кроссовер,220973895.webp,5
222087802,Lexus,Седан,222087802.webp,5
175372090,Lexus,Кроссовер,175372090.webp,5
222325002,Lexus,Внедорожник,222325002.webp,5
221895706,Lexus,Кроссовер,221895706.webp,5
222286458,Lexus,Внедорожник,222286458.webp,5
222223679,Lexus,Внедорожник,222223679.webp,5
211710989,Lexus,Седан,211710989.webp,5
221662324,Lexus,Кроссовер,221662324.webp,5
221114005,Lexus,Внедорожник,221114005.webp,5
222157259,Lexus,Кроссовер,222157259.webp,5
222037261,Kia,Седан,222037261.webp,4
221476159,Kia,Седан,221476159.webp,4
218818102,Kia,Седан,218818102.webp,4
212491089,Kia,Седан,212491089.webp,4
216794787,Kia,Кроссовер,216794787.webp,4
221161800,Kia,Кроссовер,221161800.webp,4
206583583,Kia,Кроссовер,206583583.webp,4
217513965,Kia,Седан,217513965.webp,4
173140840,Kia,Седан,173140840.webp,4
221228960,Kia,Седан,221228960.webp,4
220560711,Kia,Седан,220560711.webp,4
220313193,Kia,Седан,220313193.webp,4
221984924,Kia,Седан,221984924.webp,4
199985807,Kia,Кроссовер,199985807.webp,4
221922920,Kia,Кроссовер,221922920.webp,4
221904192,Kia,Седан,221904192.webp,4
221849586,Kia,Кроссовер,221849586.webp,4
222407938,Kia,Седан,222407938.webp,4
220682091,Kia,Седан,220682091.webp,4
221943016,Kia,Кроссовер,221943016.webp,4
221894043,Kia,Седан,221894043.webp,4
221878113,Kia,Седан,221878113.webp,4
221713019,Kia,Кроссовер,221713019.webp,4
219440933,Kia,Кроссовер,219440933.webp,4
222407498,Kia,Кроссовер,222407498.webp,4
215784227,Kia,Кроссовер,215784227.webp,4
222350997,Kia,Седан,222350997.webp,4
206179344,Kia,Седан,206179344.webp,4
220797651,Kia,Внедорожник,220797651.webp,4
221710280,Kia,Седан,221710280.webp,4
216874008,Kia,Седан,216874008.webp,4
220872213,Kia,Седан,220872213.webp,4
222308786,Kia,Седан,222308786.webp,4
217727999,Kia,Кроссовер,217727999.webp,4
218870651,Kia,Седан,218870651.webp,4
183753327,Kia,Кроссовер,183753327.webp,4
210588596,Kia,Седан,210588596.webp,4
220873080,Kia,Седан,220873080.webp,4
217858916,Kia,Седан,217858916.webp,4
221862896,Kia,Седан,221862896.webp,4
221576875,Kia,Седан,221576875.webp,4
217251565,Kia,Седан,217251565.webp,4
221812968,Kia,Седан,221812968.webp,4
221142863,Kia,Кроссовер,221142863.webp,4
222405586,Kia,Седан,222405586.webp,4
222402858,Kia,Седан,222402858.webp,4
222393150,Kia,Кроссовер,222393150.webp,4
194816352,Kia,Седан,194816352.webp,4
221751151,Kia,Седан,221751151.webp,4
222227784,Kia,Кроссовер,222227784.webp,4
222218718,Kia,Седан,222218718.webp,4
222203776,Kia,Седан,222203776.webp,4
217259446,Kia,Кроссовер,217259446.webp,4
221098231,Kia,Кроссовер,221098231.webp,4
222161015,Kia,Кроссовер,222161015.webp,4
222372916,Kia,Кроссовер,222372916.webp,4
222283779,Kia,Седан,222283779.webp,4
222284123,Audi,Седан,222284123.webp,0
216218439,Audi,Седан,216218439.webp,0
208096764,Audi,Седан,208096764.webp,0
213973699,Audi,Седан,213973699.webp,0
221415679,Audi,Седан,221415679.webp,0
210101454,Audi,Седан,210101454.webp,0
215165563,Audi,Седан,215165563.webp,0
211959497,Audi,Седан,211959497.webp,0
222099155,Audi,Седан,222099155.webp,0
194880107,Audi,Седан,194880107.webp,0
222473906,Audi,Кроссовер,222473906.webp,0
222252679,Audi,Седан,222252679.webp,0
219891834,Audi,Седан,219891834.webp,0
219849700,Audi,Седан,219849700.webp,0
217334907,Audi,Седан,217334907.webp,0
222471023,Audi,Седан,222471023.webp,0
215672558,Audi,Седан,215672558.webp,0
191851109,Audi,Седан,191851109.webp,0
222659641,Audi,Седан,222659641.webp,0
222658727,Audi,Седан,222658727.webp,0
210533944,Audi,Седан,210533944.webp,0
222657424,Audi,Седан,222657424.webp,0
222658503,Audi,Седан,222658503.webp,0
221981860,Audi,Кроссовер,221981860.webp,0
205550149,Audi,Кроссовер,205550149.webp,0
222658255,Audi,Седан,222658255.webp,0
222658074,Audi,Седан,222658074.webp,0
222657911,Audi,Седан,222657911.webp,0
188632031,Audi,Седан,188632031.webp,0
221140283,Audi,Седан,221140283.webp,0
202335086,Audi,Кроссовер,202335086.webp,0
221290986,Audi,Кроссовер,221290986.webp,0
222654498,Audi,Седан,222654498.webp,0
222655006,Audi,Седан,222655006.webp,0
222652370,Audi,Седан,222652370.webp,0
220093318,Audi,Седан,220093318.webp,0
222652982,Audi,Седан,222652982.webp,0
221979508,Audi,Кроссовер,221979508.webp,0
222652626,Audi,Седан,222652626.webp,0
221908746,Audi,Седан,221908746.webp,0
194005171,Audi,Седан,194005171.webp,0
222650930,Audi,Седан,222650930.webp,0
222650018,Audi,Седан,222650018.webp,0
191615670,Audi,Седан,191615670.webp,0
215238165,Audi,Кроссовер,215238165.webp,0
222649266,Audi,Кроссовер,222649266.webp,0
222650345,Audi,Седан,222650345.webp,0
222648516,Audi,Седан,222648516.webp,0
222649192,Audi,Седан,222649192.webp,0
217679173,Audi,Седан,217679173.webp,0
220626109,Audi,Седан,220626109.webp,0
177274662,Audi,Седан,177274662.webp,0
222647608,Audi,Седан,222647608.webp,0
222646239,Audi,Седан,222646239.webp,0
206771142,Audi,Седан,206771142.webp,0
210970746,Audi,Седан,210970746.webp,0
174521658,Audi,Седан,174521658.webp,0
222644636,Audi,Седан,222644636.webp,0
222644147,Audi,Седан,222644147.webp,0
215082273,Audi,Седан,215082273.webp,0
220369829,Audi,Седан,220369829.webp,0
222636070,Audi,Седан,222636070.webp,0
221748494,Audi,Седан,221748494.webp,0
215407974,Audi,Кроссовер,215407974.webp,0
222635207,Audi,Кроссовер,222635207.webp,0
219148293,Audi,Седан,219148293.webp,0
219630297,Audi,Седан,219630297.webp,0
217729795,Audi,Седан,217729795.webp,0
220008968,Audi,Седан,220008968.webp,0
222633218,Audi,Седан,222633218.webp,0
183758206,Audi,Седан,183758206.webp,0
200094952,Audi,Седан,200094952.webp,0
188607242,Audi,Седан,188607242.webp,0
221276137,Audi,Седан,221276137.webp,0
220322774,Audi,Кроссовер,220322774.webp,0
215300323,Audi,Седан,215300323.webp,0
201513912,Audi,Седан,201513912.webp,0
220058337,Audi,Седан,220058337.webp,0
221558196,Audi,Седан,221558196.webp,0
220772255,Audi,Седан,220772255.webp,0
220812766,Audi,Седан,220812766.webp,0
222625566,Audi,Седан,222625566.webp,0
200208195,Audi,Седан,200208195.webp,0
222613370,Audi,Седан,222613370.webp,0
221377410,Audi,Кроссовер,221377410.webp,0
222470824,Audi,Седан,222470824.webp,0
220078382,Audi,Седан,220078382.webp,0
219889187,Audi,Седан,219889187.webp,0
198062804,Audi,Кроссовер,198062804.webp,0
218400063,Audi,Седан,218400063.webp,0
218063831,Audi,Седан,218063831.webp,0
222494908,Audi,Седан,222494908.webp,0
221767663,Audi,Кроссовер,221767663.webp,0
222093132,Audi,Седан,222093132.webp,0
218748834,Audi,Седан,218748834.webp,0
220502934,Audi,Седан,220502934.webp,0
212378673,Audi,Седан,212378673.webp,0
221148601,Audi,Седан,221148601.webp,0
221818666,Audi,Кроссовер,221818666.webp,0
221975033,Kia,Седан,221975033.webp,4
217935232,Kia,Внедорожник,217935232.webp,4
222590872,Kia,Кроссовер,222590872.webp,4
222276668,Kia,Кроссовер,222276668.webp,4
222469011,Kia,Кроссовер,222469011.webp,4
221032182,Kia,Седан,221032182.webp,4
212492431,Kia,Седан,212492431.webp,4
210672842,Kia,Седан,210672842.webp,4
221197600,Kia,Седан,221197600.webp,4
222582959,Kia,Седан,222582959.webp,4
215025625,Kia,Седан,215025625.webp,4
222309448,Kia,Седан,222309448.webp,4
210961853,Kia,Кроссовер,210961853.webp,4
222234956,Kia,Кроссовер,222234956.webp,4
214276557,Kia,Седан,214276557.webp,4
222107847,Kia,Седан,222107847.webp,4
222295030,Kia,Седан,222295030.webp,4
222586152,Kia,Седан,222586152.webp,4
222417801,Kia,Кроссовер,222417801.webp,4
222461333,Kia,Седан,222461333.webp,4
221260905,Kia,Седан,221260905.webp,4
222232998,Kia,Седан,222232998.webp,4
221195576,Kia,Седан,221195576.webp,4
221300581,Kia,Седан,221300581.webp,4
221793233,Kia,Кроссовер,221793233.webp,4
221264264,Kia,Седан,221264264.webp,4
221769466,Kia,Седан,221769466.webp,4
222364892,Kia,Кроссовер,222364892.webp,4
219718218,Kia,Кроссовер,219718218.webp,4
218831309,Kia,Кроссовер,218831309.webp,4
220223444,Kia,Кроссовер,220223444.webp,4
221370578,Kia,Кроссовер,221370578.webp,4
220609739,Kia,Кроссовер,220609739.webp,4
169474389,Kia,Кроссовер,169474389.webp,4
222060164,Kia,Кроссовер,222060164.webp,4
219031800,Kia,Седан,219031800.webp,4
221171555,Kia,Седан,221171555.webp,4
221157984,Kia,Седан,221157984.webp,4
218894270,Kia,Седан,218894270.webp,4
217199756,Kia,Седан,217199756.webp,4
222360343,Kia,Седан,222360343.webp,4
220249402,Kia,Седан,220249402.webp,4
220650048,Kia,Кроссовер,220650048.webp,4
173737608,Kia,Седан,173737608.webp,4
220594370,Kia,Кроссовер,220594370.webp,4
222541975,Kia,Седан,222541975.webp,4
221176431,Kia,Седан,221176431.webp,4
222356407,Kia,Седан,222356407.webp,4
183017662,Kia,Кроссовер,183017662.webp,4
221973318,Kia,Кроссовер,221973318.webp,4
218944359,Kia,Седан,218944359.webp,4
218033503,Kia,Кроссовер,218033503.webp,4
221952867,Kia,Кроссовер,221952867.webp,4
219718664,Kia,Кроссовер,219718664.webp,4
221859816,Kia,Кроссовер,221859816.webp,4
222284948,Kia,Седан,222284948.webp,4
193885910,Kia,Седан,193885910.webp,4
222447817,Kia,Кроссовер,222447817.webp,4
216106903,Kia,Седан,216106903.webp,4
222389811,Kia,Седан,222389811.webp,4
215117523,Kia,Кроссовер,215117523.webp,4
221324235,Kia,Седан,221324235.webp,4
208552979,Kia,Седан,208552979.webp,4
217076296,Kia,Седан,217076296.webp,4
180301808,Kia,Седан,180301808.webp,4
219616740,Kia,Кроссовер,219616740.webp,4
218961033,Kia,Седан,218961033.webp,4
219372368,Kia,Седан,219372368.webp,4
219408248,Kia,Седан,219408248.webp,4
201970723,Kia,Кроссовер,201970723.webp,4
199181954,Kia,Седан,199181954.webp,4
206352133,Kia,Седан,206352133.webp,4
220860064,Kia,Седан,220860064.webp,4
211259723,Kia,Седан,211259723.webp,4
222427785,Kia,Седан,222427785.webp,4
218938616,Kia,Внедорожник,218938616.webp,4
222103462,Kia,Седан,222103462.webp,4
219446405,Kia,Седан,219446405.webp,4
221851759,Kia,Седан,221851759.webp,4
217706534,Kia,Кроссовер,217706534.webp,4
205873076,Kia,Седан,205873076.webp,4
220368678,Kia,Седан,220368678.webp,4
207394307,Kia,Седан,207394307.webp,4
219154282,Kia,Седан,219154282.webp,4
219870370,Kia,Кроссовер,219870370.webp,4
220859615,Kia,Седан,220859615.webp,4
214410232,Kia,Седан,214410232.webp,4
215622151,Kia,Седан,215622151.webp,4
217520338,Kia,Седан,217520338.webp,4
220969360,Kia,Седан,220969360.webp,4
207225883,Kia,Седан,207225883.webp,4
206453261,Kia,Седан,206453261.webp,4
206690075,Kia,Седан,206690075.webp,4
219156427,Kia,Седан,219156427.webp,4
212180995,Kia,Седан,212180995.webp,4
215621277,Kia,Кроссовер,215621277.webp,4
219454954,Kia,Седан,219454954.webp,4
213366343,Kia,Седан,213366343.webp,4
216548283,Kia,Седан,216548283.webp,4
219349351,Kia,Кроссовер,219349351.webp,4
221411789,Kia,Седан,221411789.webp,4
206018684,Kia,Кроссовер,206018684.webp,4
220997991,Kia,Кроссовер,220997991.webp,4
220715068,Kia,Седан,220715068.webp,4
207526610,Kia,Седан,207526610.webp,4
221664590,Kia,Кроссовер,221664590.webp,4
210782993,Kia,Седан,210782993.webp,4
209058065,Kia,Седан,209058065.webp,4
216875023,Kia,Седан,216875023.webp,4
222050007,Kia,Седан,222050007.webp,4
211441451,Kia,Седан,211441451.webp,4
216430689,Kia,Кроссовер,216430689.webp,4
218086002,Kia,Седан,218086002.webp,4
221251980,Kia,Кроссовер,221251980.webp,4
220534574,Kia,Седан,220534574.webp,4
212321730,Kia,Седан,212321730.webp,4
221964268,Kia,Кроссовер,221964268.webp,4
222045418,Kia,Седан,222045418.webp,4
214947120,Kia,Кроссовер,214947120.webp,4
212359173,Kia,Седан,212359173.webp,4
220999736,Kia,Кроссовер,220999736.webp,4
210459859,Kia,Седан,210459859.webp,4
217648744,Kia,Кроссовер,217648744.webp,4
218535729,Kia,Седан,218535729.webp,4
211297862,Kia,Кроссовер,211297862.webp,4
206813042,Kia,Седан,206813042.webp,4
220716196,Kia,Седан,220716196.webp,4
160933963,Kia,Седан,160933963.webp,4
221995454,Kia,Седан,221995454.webp,4
221173744,Kia,Седан,221173744.webp,4
217370799,Kia,Кроссовер,217370799.webp,4
205917564,Kia,Кроссовер,205917564.webp,4
217246724,Kia,Седан,217246724.webp,4
213364730,Kia,Седан,213364730.webp,4
219852948,Kia,Седан,219852948.webp,4
217030538,Kia,Седан,217030538.webp,4
212219544,Kia,Кроссовер,212219544.webp,4
220970363,Kia,Кроссовер,220970363.webp,4
221364008,Kia,Седан,221364008.webp,4
215239892,Kia,Седан,215239892.webp,4
217762851,Kia,Кроссовер,217762851.webp,4
213208490,Kia,Седан,213208490.webp,4
220868117,Kia,Кроссовер,220868117.webp,4
216263521,Kia,Седан,216263521.webp,4
205207659,Kia,Седан,205207659.webp,4
213687633,Kia,Седан,213687633.webp,4
218853310,Kia,Седан,218853310.webp,4
221426167,BMW,Кроссовер,221426167.webp,1
222869492,BMW,Седан,222869492.webp,1
222563096,BMW,Седан,222563096.webp,1
222200436,BMW,Седан,222200436.webp,1
221781630,BMW,Кроссовер,221781630.webp,1
209230597,BMW,Кроссовер,209230597.webp,1
222576494,BMW,Седан,222576494.webp,1
221842720,BMW,Кроссовер,221842720.webp,1
221110777,BMW,Седан,221110777.webp,1
222198291,BMW,Седан,222198291.webp,1
221060455,BMW,Кроссовер,221060455.webp,1
221384769,BMW,Седан,221384769.webp,1
221665159,BMW,Кроссовер,221665159.webp,1
206312621,BMW,Седан,206312621.webp,1
219645817,BMW,Седан,219645817.webp,1
220237880,BMW,Кроссовер,220237880.webp,1
222356415,BMW,Седан,222356415.webp,1
219319592,BMW,Седан,219319592.webp,1
222375212,BMW,Кроссовер,222375212.webp,1
222417577,BMW,Седан,222417577.webp,1
218996038,BMW,Седан,218996038.webp,1
222196373,BMW,Кроссовер,222196373.webp,1
